abstract property	[ 8.          0.77387364  0.         -2.        ]
abstract property reflecting	[8.         0.77367975 0.         0.        ]
a collapsed view	[12.          0.68164434  0.          0.        ]
termination property	[23.          0.60342647  0.         -1.        ]
induction order constrains	[41.         0.6559342  0.         0.       ]
definitional paradoxes	[9.         0.69616027 1.         0.        ]
generalised modalities	[0 0 0 0]
ubiquitous operation	[ 4.          0.67127457  0.         -1.        ]
more conventional variants	[35.          0.70371435  2.          0.        ]
economical	[24.          0.72899647  0.         -1.        ]
economical or technological reasons	[24.          0.72983081  0.          0.        ]
technological reasons	[24.          0.72856794  0.         -2.        ]
technological reasons might make	[24.          0.72722464  0.          0.        ]
these characterisations	[7.         0.75245988 0.         0.        ]
characterisations provide	[7.        0.7501889 0.        0.       ]
applying self	[6.         0.68380796 0.         0.        ]
self - composition	[5.         0.71877484 0.         0.        ]
intrinsic notion	[ 2.          0.82631886  0.         -1.        ]
the satisfiability status	[9.         0.62904215 0.         0.        ]
an infinite domain	[34.          0.66388172  3.          0.        ]
the resulting ucs	[48.          0.64921338  0.          0.        ]
resulting ucs	[48.          0.64841888  0.         -1.        ]
remove parts	[11.          0.66469365  0.          0.        ]
often significantly smaller	[49.          0.60802115  0.          0.        ]
protocol case studies	[10.          0.62642186  0.         -1.        ]
the interactive proof	[15.          0.60986081  0.          0.        ]
interactive proof assistant isabelle	[18.          0.61340846  0.         -1.        ]
interactive proof assistant isabelle / hol	[18.          0.61791698  0.          0.        ]
verified properties	[28.          0.70567907  1.          0.        ]
their operational semantics	[14.          0.61244544  0.          0.        ]
shall comment	[24.         0.6347791  2.         0.       ]
the disjunctive fragment	[47.          0.69948581  0.          0.        ]
box	[13.          0.76578183  1.         -1.        ]
box - likeness	[14.          0.74772706  1.          0.        ]
thus enabling quotienting	[34.          0.63320455  1.          0.        ]
propose simplifications	[45.          0.63175393  0.          0.        ]
partial model checking uses hundreds	[16.          0.65071815  1.          0.        ]
uses hundreds	[11.          0.69473599  1.         -1.        ]
a recently developed method	[25.          0.60986388  1.          0.        ]
recently developed method	[25.         0.6031213  1.        -1.       ]
the subject	[7.        0.5739314 1.        0.       ]
this earlier work	[5.         0.66190192 0.         0.        ]
knowledge ---	[47.          0.63631351  1.         -1.        ]
knowledge --- first method	[46.         0.6356951  1.         0.       ]
a novel kind	[47.          0.59828016  1.          0.        ]
easier kind	[38.          0.55427739  2.          0.        ]
linear supporting invariants	[48.          0.70273784  2.          0.        ]
several methods	[49.          0.62624344  2.         -1.        ]
the information flow constraints	[13.          0.73216643  0.          0.        ]
information flow constraints underlying access control	[15.          0.70054626  0.          0.        ]
the continuous state	[29.          0.68642894  0.          0.        ]
a certain time	[20.          0.63894707  0.          0.        ]
unique solution	[ 3.          0.75586031  0.         -1.        ]
test non	[12.          0.69139351  3.          0.        ]
non - functional properties	[11.          0.71364906  3.          0.        ]
these frameworks	[0 0 0 0]
a model - based test theory	[15.          0.63186714  0.          0.        ]
test theory	[17.          0.64719068  0.         -1.        ]
any arbitrary unordered domain	[12.          0.63930204  0.          0.        ]
a pattern - directed cellular automaton	[14.          0.68996317  1.          0.        ]
directed cellular automaton	[17.         0.6652866  1.        -1.       ]
intransitive and reflexive time binary relation	[33.          0.68430137  1.          0.        ]
binary relation	[33.          0.69975107  1.         -2.        ]
a reflexive intransitive relation	[36.          0.72266706  1.          0.        ]
several equivalence relations imitating	[35.          0.68323775  1.          0.        ]
algorithm determining admissible inference rules	[23.          0.62080075  0.          0.        ]
any particular basis	[10.          0.78139367  1.          0.        ]
platonic mathematical thought	[13.          0.57994056  1.          0.        ]
taking deterministic external choice	[17.          0.70246708  0.          0.        ]
other process calculi	[2.         0.59724239 0.         0.        ]
checking whether	[5.         0.66280122 0.         0.        ]
provide axiomatizations	[16.          0.69673522  1.          0.        ]
splits	[18.          0.66657914  0.          0.        ]
our main motivation	[23.          0.65986338  0.          0.        ]
its parent	[9.         0.68180264 0.         0.        ]
parent	[ 9.         0.6833229  0.        -1.       ]
syntactical restrictions	[11.         0.7174901  0.        -1.       ]
such a point	[16.          0.61912976  0.          0.        ]
its new logical operator	[25.          0.62868192  1.          0.        ]
new logical operator sdq	[24.          0.63343164  1.          0.        ]
the long term aim	[47.          0.63116669  1.          0.        ]
give pure logical accounts	[27.          0.68479652  0.          0.        ]
apas used	[15.          0.63579078  1.          0.        ]
non - informative terms	[21.          0.66071252  1.          0.        ]
constructs proof terms	[11.          0.60865897  0.          0.        ]
a distributed manner	[48.          0.71342181  1.          0.        ]
thereby preserving	[47.          0.60854848  1.          0.        ]
a proof environment	[22.          0.68316847  1.          0.        ]
a plugin interface	[46.          0.63798394  1.         -1.        ]
a plugin interface permits	[46.          0.63804552  1.          0.        ]
plugin interface permits injecting syntactic	[47.         0.6339303  1.         0.       ]
syntactic and semantic idiosyncrasies	[47.          0.64077915  1.          0.        ]
graph queries	[15.          0.60764124  1.          0.        ]
b$	[13.          0.67064642  2.         -1.        ]
an msca	[7.         0.71115413 0.         0.        ]
msca	[ 7.          0.71099463  0.         -2.        ]
msca precisely accepting	[8.         0.68701378 0.         0.        ]
such e / l	[46.          0.62785135  1.         -1.        ]
such e / l - k persistencies	[46.          0.62929554  1.          0.        ]
an action	[44.          0.68377775  1.          0.        ]
the non - trivial tricky points	[13.          0.63970795  0.          0.        ]
justify following	[13.          0.69287109  0.          0.        ]
deductions common	[14.          0.58044749  2.          0.        ]
their determinization	[9.         0.55467873 1.         0.        ]
orthomodular lattice - valued finite automata	[22.          0.74219251  0.          0.        ]
the frame	[22.          0.65951973  1.          0.        ]
make first steps towards	[11.          0.71444297  0.          0.        ]
no { \pi}01-class	[43.          0.73729696  0.          0.        ]
no weakly 2-generic set	[40.          0.73260834  0.          0.        ]
weakly 2-generic set	[39.          0.73407295  0.         -1.        ]
2-generic	[39.          0.73435968  0.         -2.        ]
k.	[38.          0.77643777  0.         -1.        ]
k. the	[38.          0.77503328  0.          0.        ]
the halves	[38.          0.77646071  0.          0.        ]
halves	[38.          0.77502061  0.         -1.        ]
an alternative diagrammatic representation	[28.          0.64304278  1.          0.        ]
approximate one corresponding	[20.          0.69878768  0.          0.        ]
traditionally accurate bisimilarity	[20.          0.64752699  0.          0.        ]
accurate bisimilarity	[19.         0.6559217  0.        -1.       ]
a popular method	[37.          0.64606522  0.          0.        ]
the atomic formula	[33.          0.67630377  0.          0.        ]
atomic formula forming	[32.         0.6837707  0.         0.       ]
formula forming	[33.          0.67270864  0.         -1.        ]
scalability extending	[20.          0.60226208  1.          0.        ]
our algorithms work	[9.         0.74314967 1.         0.        ]
expresses	[24.          0.68031324  0.          0.        ]
the basic intuition	[30.          0.67080428  0.          0.        ]
basic intuition	[31.          0.66257161  0.         -2.        ]
basic intuition behind	[30.          0.66768501  0.          0.        ]
the preferences	[29.          0.66855181  0.          0.        ]
second approach relaxes	[40.          0.59984446  0.          0.        ]
a less preferred rule	[20.          0.72214784  0.          0.        ]
less preferred rule	[19.          0.73359327  0.         -1.        ]
preferred rule	[19.          0.73270743  0.         -2.        ]
strictly monotonic	[19.          0.67881145  1.         -1.        ]
strictly monotonic finite point	[19.          0.67639735  1.          0.        ]
monotonic finite point wise time	[19.          0.67821149  1.          0.        ]
the first implementation	[19.          0.69443352  1.          0.        ]
some new ideas	[12.         0.6960575  0.         0.       ]
the equivalence checking issue	[33.          0.61030729  1.          0.        ]
equivalence checking issue	[26.          0.61926665  1.         -1.        ]
checking issue	[31.          0.59909903  1.         -2.        ]
the former case	[14.          0.72200885  2.          0.        ]
process changing	[16.          0.63135339  0.          0.        ]
reasoning compositionally	[6.         0.64151694 0.         0.        ]
this concept	[5.         0.63696622 0.         0.        ]
the transition system	[23.          0.61932491  1.          0.        ]
venema	[10.          0.61041534  1.         -1.        ]
a quantifier theory	[6.        0.7224957 0.        0.       ]
quantifier theory	[ 7.          0.68975417  0.         -1.        ]
these two formulae	[10.          0.70601717  0.          0.        ]
two formulae need	[10.          0.70238262  0.          0.        ]
also encompassing discrete	[9.         0.69412909 1.         0.        ]
discrete , graph - based structures	[9.       0.705004 1.       0.      ]
based structures	[ 9.          0.69494755  1.         -1.        ]
becomes context distance	[12.          0.59726634  0.          0.        ]
which extent	[17.          0.68763236  0.          0.        ]
extent	[17.          0.68490923  0.         -1.        ]
all cases	[21.         0.6384828  1.         0.       ]
the traces	[5.         0.79306375 0.         0.        ]
the establishment	[15.          0.67629865  1.          0.        ]
establishment	[14.          0.68705271  1.         -1.        ]
the structural properties	[15.          0.71123967  1.          0.        ]
model optional behavior	[31.          0.60228925  0.          0.        ]
inherit	[10.          0.61428751  0.          0.        ]
boolean setting	[ 7.          0.64015932  0.         -1.        ]
adding first	[19.          0.75393631  2.          0.        ]
first - order universal quantifiers	[18.          0.76897675  2.          0.        ]
universal quantifiers	[18.          0.77804801  2.         -2.        ]
random simulation	[5.         0.58850707 2.         0.        ]
events used	[33.          0.61886561  0.          0.        ]
a linear representation theory	[16.          0.65989627  2.          0.        ]
linear representation	[14.          0.67886561  2.         -2.        ]
behaviours via abstractions	[12.          0.66743227  0.          0.        ]
a given pair	[14.          0.59840268  0.          0.        ]
given pair	[13.          0.60764593  0.         -1.        ]
a nonsequential semantics	[10.         0.6425278  0.         0.       ]
the formulation	[18.          0.61355747  2.          0.        ]
proving program properties	[23.          0.60583614  0.          0.        ]
first develop coq libraries	[16.          0.66033865  0.          0.        ]
transition systems whose nodes correspond	[21.          0.63691025  0.          0.        ]
a behavioural equivalence	[21.          0.60872478  1.          0.        ]
behavioural equivalence	[21.          0.60514875  1.         -2.        ]
behavioural equivalence induced	[23.          0.60049177  1.          0.        ]
mainly developed	[8.        0.6609376 0.        0.       ]
- approximations	[8.         0.67172169 0.         0.        ]
necessarily inductive	[10.          0.57768459  1.          0.        ]
different topological spaces	[ 3.          0.67812975  0.         -1.        ]
the practical efficiency	[13.         0.6998262  0.         0.       ]
the resulting \bf	[48.          0.68060569  0.          0.        ]
\bf relaxed metrics	[48.          0.67934204  0.          0.        ]
relaxed metrics	[49.          0.67521258  0.         -2.        ]
e.	[41.         0.6472927  0.         0.       ]
clear justifications	[ 4.          0.80444232  0.         -1.        ]
support fixed	[16.          0.59295488  0.          0.        ]
point definitions towards	[24.          0.63691693  0.          0.        ]
false "	[9.         0.63533713 0.         0.        ]
their the relative expressive power	[13.          0.72981064  0.          0.        ]
the standard temporal logic	[3.         0.85908101 0.         0.        ]
the expressive equivalence	[19.          0.63319907  2.          0.        ]
its formulas	[23.          0.62325679  2.          0.        ]
rational expressions	[14.          0.63897633  1.         -1.        ]
the equivalence problem	[18.          0.60991276  1.          0.        ]
the weighted ltl	[19.         0.5760196  1.         0.       ]
the iteration - free fragment	[19.          0.59885587  1.          0.        ]
allow calls	[23.          0.64417517  2.          0.        ]
a dense domain	[16.          0.62209658  0.          0.        ]
using timed automata	[7.         0.69062322 0.         0.        ]
all these extensions	[31.          0.59139258  2.          0.        ]
a powerset	[8.         0.73984289 1.         0.        ]
reminiscent	[8.         0.63931964 1.         0.        ]
a monad / comonad	[3.         0.79156166 0.         0.        ]
monad / comonad	[ 4.          0.74948286  0.         -1.        ]
question originated	[5.         0.69563329 0.         0.        ]
first - order sl	[12.          0.65813045  0.          0.        ]
order sl restricted	[12.          0.64977987  0.          0.        ]
a specialized solver	[20.          0.63729424  2.          0.        ]
specialized solver	[20.         0.6373686  2.        -2.       ]
specialized solver inside	[20.          0.63711375  2.          0.        ]
global correctness criterion	[ 3.          0.69169345  0.         -1.        ]
mobile ad hoc networks	[2.         0.75519809 1.         0.        ]
the area	[12.          0.71061185  1.          0.        ]
area	[12.          0.71137371  0.         -1.        ]
develop related static analysis techniques	[9.         0.74599794 0.         0.        ]
related static	[ 9.         0.7529474  0.        -2.       ]
capture simple model checking problems	[19.          0.63571271  1.          0.        ]
simple model	[21.          0.62561661  1.         -2.        ]
simple model checking problems	[20.          0.63023232  1.         -1.        ]
the unravelling	[15.          0.67939689  0.          0.        ]
unravelling	[15.          0.68190191  0.         -1.        ]
a grafting interpretation	[10.          0.71265445  1.          0.        ]
grafting	[10.          0.71093645  0.         -2.        ]
grafting interpretation	[10.          0.70984321  1.         -1.        ]
order rewrite systems	[ 3.          0.70383513  1.         -1.        ]
restructure	[17.          0.70383521  0.          0.        ]
model may	[19.          0.67936641  2.          0.        ]
the abstraction - refinement loop	[11.          0.66111851  0.          0.        ]
a trace - by - trace fashion	[40.          0.62666684  2.          0.        ]
fully backward compatible	[36.          0.57956845  1.          0.        ]
all parts	[7.         0.63359049 2.         0.        ]
art fo(id	[3.         0.65677031 0.         0.        ]
concurrent interaction called	[8.        0.7174341 0.        0.       ]
that proof theory	[14.          0.59046326  0.          0.        ]
like solos	[10.         0.6693566  0.         0.       ]
solos	[10.          0.67160732  0.         -1.        ]
the unit	[17.          0.63273461  0.          0.        ]
present paper discusses	[17.          0.67059744  0.          0.        ]
a version	[28.          0.58410856  1.          0.        ]
method developed	[8.         0.61469372 0.         0.        ]
word - level arithmetic operations	[9.         0.69939293 0.         0.        ]
the degree~0	[45.          0.68098121  3.          0.        ]
shelf means yields	[12.          0.71427448  1.          0.        ]
an exhaustive search	[10.          0.70513763  0.          0.        ]
an exhaustive exploration	[7.         0.67427487 0.         0.        ]
the first extension	[5.         0.69102625 0.         0.        ]
a robustness result	[33.          0.60775684  0.          0.        ]
linear logic type discipline	[ 3.          0.85216133  0.         -1.        ]
program clauses	[ 2.          0.76645899  0.         -1.        ]
developed along similar lines	[10.          0.68665218  0.          0.        ]
devices like names	[23.          0.59980969  0.          0.        ]
a very simple semantically linear lambda calculus	[18.          0.70085619  0.          0.        ]
semantically linear	[18.          0.69531956  0.         -3.        ]
explicit copy	[0 0 0 0]
an implicitly typed pi - calculus	[33.          0.68091264  2.          0.        ]
implicitly typed pi	[34.          0.67764373  2.         -1.        ]
type inference implementation	[26.        0.666713  1.       -1.      ]
also complete	[13.          0.57419245  1.          0.        ]
also used	[9.         0.64199216 0.         0.        ]
inadequate	[47.          0.61589752  3.          0.        ]
lambda - calculus	[10.          0.65772601  0.          0.        ]
unlocking	[23.          0.60808941  1.          0.        ]
traditionally addressed	[8.         0.57238089 0.         0.        ]
define process algebras	[7.         0.72927534 0.         0.        ]
a single " global " one	[8.         0.64641386 0.         0.        ]
single " global "	[ 9.          0.63300761  0.         -1.        ]
type classes representing	[25.          0.64235922  1.          0.        ]
the time - bounded reachability problem	[14.          0.56998728  0.          0.        ]
automated way	[10.          0.60471432  1.         -1.        ]
real numbers	[0 0 0 0]
a useful technique	[33.          0.58957017  1.          0.        ]
shown polynomially terminating using polynomials	[26.          0.66107057  1.          0.        ]
the aforementioned variants	[18.          0.59940602  0.          0.        ]
two elements	[0 0 0 0]
programming distributed	[ 4.          0.67799687  0.         -1.        ]
programming distributed computations	[4.         0.67617474 0.         0.        ]
allows session operations	[10.          0.62109613  0.          0.        ]
metric semantics	[14.          0.68018724  0.         -1.        ]
generates constraints	[16.          0.63231142  1.          0.        ]
an rtm	[7.         0.67309267 0.         0.        ]
solving finite	[13.          0.74774804  0.          0.        ]
finite - horizon	[12.          0.76410847  0.          0.        ]
handle time	[11.         0.6944524  0.         0.       ]
time - step	[10.          0.71339366  0.          0.        ]
formalization clarifies certain aspects	[11.          0.68619897  1.          0.        ]
a starting point	[6.         0.71170442 1.         0.        ]
the ` rule	[25.          0.65990289  3.          0.        ]
identification components	[8.         0.61251955 0.         0.        ]
conjunction operation	[ 2.          0.89136624  0.         -1.        ]
a theoretical explanation	[5.         0.67617409 1.         0.        ]
the basic logic	[10.          0.64458861  1.          0.        ]
their sets	[11.          0.63170122  0.          0.        ]
the proof assistants	[8.         0.69094127 0.         0.        ]
a partially automated program	[10.          0.68188694  0.          0.        ]
partially automated program	[10.          0.68104886  0.         -1.        ]
proof using	[11.          0.68975554  0.          0.        ]
\mu	[ 8.          0.71797789  0.         -1.        ]
also analyse rewritings	[47.          0.64506235  3.          0.        ]
some fleeting	[ 8.          0.69384703  0.         -1.        ]
some fleeting glimpses	[8.         0.69071856 0.         0.        ]
preserves soundness	[3.         0.53484313 0.         0.        ]
prove completeness theorems	[7.         0.79132456 0.         0.        ]
an infinite non - zeno	[27.          0.68644344  2.          0.        ]
zeno run satisfying	[29.          0.68100116  2.          0.        ]
the non - zenoness	[26.          0.65729139  0.          0.        ]
linguistic propositional logic	[11.          0.69594511  0.         -1.        ]
priority considerably complicates	[11.          0.60369384  0.          0.        ]
specify concurrent	[10.          0.71026756  0.          0.        ]
concurrent and distributed languages	[10.          0.70897376  0.          0.        ]
distributed languages	[10.          0.70353997  0.         -1.        ]
deliver	[20.          0.67227066  0.          0.        ]
a viable and effective way	[16.         0.7149554  0.         0.       ]
the synchronization rules	[14.          0.66314835  1.          0.        ]
module refinement within	[33.          0.72307597  0.          0.        ]
jan\v{c}ar	[4.         0.61814389 0.         0.        ]
safeguard	[11.          0.61634904  0.          0.        ]
a symbolic model checker tool	[18.          0.64469267  0.          0.        ]
symbolic model checker tool	[19.          0.63422152  0.         -1.        ]
given adt specifications	[10.          0.69450927  0.          0.        ]
effectuate	[16.          0.59081253  0.          0.        ]
proof based	[9.        0.6275382 0.        0.       ]
decidable within one unit	[15.          0.69061877  0.          0.        ]
one unit	[16.          0.69552784  0.         -1.        ]
mathematical logic alone	[14.          0.68411699  2.          0.        ]
a similar trajectory	[17.          0.59719522  0.          0.        ]
the standard sl semantics	[19.        0.625042  0.        0.      ]
these limitations	[20.          0.56779034  1.          0.        ]
comparator	[28.          0.69242939  1.          0.        ]
the individuals	[49.          0.67213666  1.          0.        ]
writing unit tests securing programmer	[12.          0.79096816  1.          0.        ]
programmer - declared code invariants	[13.          0.77498727  1.          0.        ]
declared code invariants	[13.          0.77445168  1.         -1.        ]
code invariants	[17.          0.71068101  1.         -2.        ]
the random software testing approach	[7.        0.7810279 0.        0.       ]
random software	[13.          0.66558398  0.         -2.        ]
random software testing approach	[13.          0.67027123  0.         -1.        ]
software testing	[18.          0.63206715  0.         -2.        ]
a given linear time property	[22.          0.64528012  1.          0.        ]
given linear time property	[22.          0.64725615  1.         -1.        ]
linear time property	[26.          0.63596717  1.         -2.        ]
those sets	[50.          0.58921986  1.          0.        ]
all clocks	[17.          0.69813303  0.          0.        ]
clocks evolve	[17.          0.69916139  0.          0.        ]
individual and set variables	[21.          0.69547147  1.          0.        ]
separates theory	[8.         0.77586812 0.         0.        ]
theory - specific reasoning	[8.         0.78610452 0.         0.        ]
specific reasoning	[ 7.          0.82731351  0.         -1.        ]
establishing lower bounds	[19.          0.61352936  0.          0.        ]
model high level wireless systems	[9.         0.68390148 1.         0.        ]
a general overview	[10.          0.63143952  0.          0.        ]
an important ingredient	[7.         0.68782285 0.         0.        ]
a tableau proof system	[5.         0.66452008 0.         0.        ]
its concurrently active components	[24.          0.63062325  2.          0.        ]
concurrently active components	[25.          0.62176479  2.         -1.        ]
active components	[25.          0.61668361  2.         -2.        ]
only a single component	[15.         0.6786092  0.         0.       ]
rely - guarantee	[ 9.          0.70955239  0.         -1.        ]
rely - guarantee reasoning	[10.          0.69395784  1.          0.        ]
limited scope makes	[31.          0.61318984  1.          0.        ]
apply new	[20.          0.62364919  0.          0.        ]
new , localized forms	[20.          0.62960581  0.          0.        ]
automatically generalize	[30.          0.68918388  2.          0.        ]
a small instance	[43.          0.68606798  2.          0.        ]
equivalent bounded context	[50.          0.67718237  3.          0.        ]
context - free subset	[50.          0.71480235  3.         -1.        ]
a focusing property	[12.          0.64909868  0.          0.        ]
focusing property	[12.          0.65146499  0.         -1.        ]
finitely characterize	[9.         0.63996836 0.         0.        ]
any such assumption	[10.          0.67649829  0.          0.        ]
such assumption	[ 8.          0.71057864  0.         -1.        ]
highlighting	[37.          0.58086108  0.          0.        ]
the consumption	[34.          0.65467422  1.          0.        ]
consumption	[34.          0.65561573  1.         -1.        ]
sat - solvers	[11.          0.65035195  0.          0.        ]
our abstract framework	[8.         0.75236049 0.         0.        ]
a component interface	[8.        0.7654744 0.        0.       ]
exponentially distributed	[ 8.          0.78259377  0.         -1.        ]
exponentially distributed delays	[8.         0.78134735 0.         0.        ]
attack another attack	[18.          0.69615697  0.          0.        ]
another attack	[18.          0.69320358  0.         -1.        ]
attack "	[18.          0.70858389  0.          0.        ]
a defining formula	[6.         0.73284163 0.         0.        ]
defining formula	[ 6.          0.74411844  0.         -1.        ]
sub - s5 settings	[26.          0.67750004  2.          0.        ]
this type	[48.          0.65671261  1.          0.        ]
( resp	[21.          0.77668192  0.          0.        ]
their scope	[15.          0.60403369  0.          0.        ]
bismulation	[ 8.         0.6754778  0.        -1.       ]
bismulation - type	[8.         0.67560978 0.         0.        ]
results ranging	[11.       0.76855  1.       0.     ]
valued modal logics	[49.         0.6217956  1.        -1.       ]
substantially different	[48.          0.62658511  1.          0.        ]
naturally embedded	[16.          0.61810949  1.          0.        ]
a generic categorical theory	[36.          0.63262145  1.          0.        ]
generic categorical theory	[38.          0.63252873  1.         -1.        ]
the standard modal logics k4	[28.          0.60051985  0.          0.        ]
k4	[49.          0.58410575  0.         -2.        ]
a syntactic proof	[20.          0.62484259  0.          0.        ]
information transmitted	[12.          0.71313436  1.          0.        ]
monoidal category whose morphisms	[14.         0.6868101  1.         0.       ]
their responsiveness	[12.          0.76071044  1.          0.        ]
responsiveness	[12.          0.76418036  1.         -1.        ]
first - order univariate polynomial problems	[22.          0.60032288  1.          0.        ]
linearly combined	[49.          0.63815881  1.          0.        ]
a parameters	[28.          0.67263663  0.          0.        ]
parameters set	[27.          0.68527428  0.          0.        ]
v.$	[12.          0.62462999  0.          0.        ]
these characterising conditions	[5.         0.76748083 0.         0.        ]
characterising conditions	[ 5.          0.76604304  0.         -1.        ]
both cases	[10.          0.60565516  0.          0.        ]
algorithm implemented	[44.         0.6246856  1.         0.       ]
fly explicit	[24.          0.58970073  1.          0.        ]
" recurrent	[17.          0.62621024  0.         -1.        ]
" recurrent clustering	[17.          0.62832326  0.          0.        ]
recurrent clustering	[17.          0.62803815  0.         -1.        ]
collect statistical features	[31.          0.57816325  0.          0.        ]
via hybrid logics	[25.          0.62136104  0.          0.        ]
the common knowledge operator	[37.          0.65409929  1.          0.        ]
elimination interpreted	[24.          0.64410666  0.          0.        ]
bi - orthogonality	[35.          0.59927222  1.          0.        ]
the unfolding	[14.          0.63258974  0.          0.        ]
the meanings	[19.          0.61490252  0.          0.        ]
meanings	[19.          0.61561067  0.         -1.        ]
the natural semantics rules	[29.          0.69241977  0.          0.        ]
these properties	[39.          0.68126875  0.          0.        ]
the natural embedding relation	[13.          0.64698996  1.          0.        ]
natural embedding relation	[13.          0.64665693  1.         -1.        ]
apply recent results	[27.         0.5962968  0.         0.       ]
a general powerful technique	[12.          0.58232969  0.          0.        ]
introduce existential zones	[18.          0.61717606  1.          0.        ]
use existential zones	[25.          0.57988585  1.          0.        ]
deterministic mean - payoff automata	[33.          0.67053605  3.          0.        ]
( call	[11.          0.66880786  0.          0.        ]
this kit	[8.         0.61318601 0.         0.        ]
( non confluent	[35.          0.58468898  1.          0.        ]
complex branching	[49.          0.61495796  0.         -1.        ]
complex branching - time logics	[49.          0.62056306  0.          0.        ]
time logics like ctl	[48.          0.63086317  0.          0.        ]
\alpha	[49.          0.70185164  0.         -1.        ]
a correct q - proof	[45.          0.72915298  0.          0.        ]
the latter results	[11.          0.63286744  0.          0.        ]
the proof - development	[48.          0.62491873  2.          0.        ]
generates auxiliary lemmas automatically	[45.          0.59973972  0.          0.        ]
the guard mechanism	[49.          0.65091712  1.          0.        ]
also invoke directly	[48.          0.63814342  1.          0.        ]
a complete axiomatisation	[16.          0.63411947  1.          0.        ]
refutes function extensionality	[18.          0.77905042  1.          0.        ]
extensionality	[18.          0.77804357  0.         -2.        ]
sharing analysis	[ 7.          0.65636669  0.         -1.        ]
eliminate symmetric parts	[25.          0.61141643  1.          0.        ]
the tree iteration	[13.          0.64066422  1.          0.        ]
the temporal properties	[3.         0.63567541 0.         0.        ]
no successor	[8.         0.70622054 0.         0.        ]
successor even though	[9.         0.68295766 0.         0.        ]
\sf v\text{-}{\bf top}$	[36.          0.66143851  2.         -1.        ]
the initial configurations	[13.          0.64518929  0.          0.        ]
the automatic generation	[11.          0.70829369  0.          0.        ]
the abstract definition	[10.          0.73762578  0.          0.        ]
quantitatively analyse	[8.         0.61083133 0.         0.        ]
automatically deriving	[14.         0.7454989  0.         0.       ]
like model checking	[17.          0.67247875  0.          0.        ]
the whole state - space	[16.          0.66847042  0.          0.        ]
transforming notions	[3.         0.58843366 0.         0.        ]
perform wfj	[9.         0.57692666 0.         0.        ]
the behavioural theory	[28.          0.62398218  2.          0.        ]
certificates testify	[15.          0.60388021  1.          0.        ]
healthy predicate transformers	[12.          0.77227851  1.         -1.        ]
employing domain	[40.          0.63387533  0.          0.        ]
domain - theoretic abstract convex sets	[42.          0.64549424  0.          0.        ]
theoretic abstract convex sets	[42.          0.65068913  0.         -1.        ]
requiring exponentially long resolution refutations	[24.          0.71810441  1.          0.        ]
csps given	[33.          0.59431134  1.          0.        ]
sequence - manipulating programs	[10.          0.80755459  0.          0.        ]
manipulating	[10.          0.80974573  0.         -3.        ]
manipulating programs	[10.          0.80701654  0.         -2.        ]
manipulating programs within	[10.          0.80379986  0.          0.        ]
their efficiency	[8.         0.61824332 0.         0.        ]
readily translated	[5.         0.54987619 0.         0.        ]
the local reflexivity	[14.          0.66559577  0.          0.        ]
reflexivity	[14.          0.67837145  0.         -2.        ]
a sound static analysis technique	[12.          0.74611602  2.          0.        ]
a naive approach	[9.         0.70310089 0.         0.        ]
this classification	[11.          0.59613598  1.          0.        ]
polarise literals	[16.         0.6071362  1.         0.       ]
a cut - rule	[15.          0.64159933  0.          0.        ]
the ground	[8.         0.82927793 0.         0.        ]
propositional lemmas	[11.          0.74583968  0.         -1.        ]
the new- quantifier	[24.          0.64312977  0.          0.        ]
new- quantifier	[25.          0.63721657  0.         -1.        ]
\mu$-calculus	[17.          0.57571352  0.          0.        ]
the future part	[7.         0.63858994 0.         0.        ]
the new pf form	[10.          0.73409535  0.          0.        ]
a semigroup	[36.          0.68574311  2.          0.        ]
absorbed	[34.          0.69054469  2.          0.        ]
all times	[3.         0.65181986 0.         0.        ]
the recursive term	[20.          0.74380726  0.          0.        ]
term $ \langle	[19.          0.75864751  0.          0.        ]
a novel treatment	[17.          0.66612503  1.          0.        ]
a bijection	[14.          0.66813944  1.          0.        ]
rules coming	[35.         0.6423577  1.         0.       ]
y \sigma$	[6.         0.69296796 0.         0.        ]
the local behavior	[22.          0.65128501  0.         -1.        ]
a supervisory controller	[9.         0.74377917 0.         0.        ]
a more general problem	[9.         0.64515452 0.         0.        ]
one seeks	[41.         0.5460663  0.         0.       ]
the first session typing system	[18.          0.68246451  1.          0.        ]
first session	[18.         0.6704468  1.        -1.       ]
session typing	[20.          0.66177341  1.         -1.        ]
a session type	[11.          0.72567557  0.          0.        ]
a weak markovian bisimulation equivalence	[19.          0.60284931  0.          0.        ]
finding models	[35.          0.58023323  2.          0.        ]
general - purpose	[38.          0.63992651  0.          0.        ]
( inf	[8.        0.7508835 0.        0.       ]
inf	[ 8.          0.75054717  0.         -1.        ]
their decidability	[16.         0.6159404  0.         0.       ]
decidability via	[14.          0.64277085  0.          0.        ]
a \ke\space based procedure	[3.        0.5782244 0.        0.       ]
a region	[14.         0.5919597  0.         0.       ]
the parsing progress	[21.          0.68415401  1.          0.        ]
leaving	[8.         0.66762458 0.         0.        ]
obtain optimal ones	[9.        0.6722578 0.        0.       ]
conditions characterize half	[49.          0.64951517  1.          0.        ]
discuss deadlock	[16.          0.70941192  1.          0.        ]
the purely logical subset	[17.          0.65849947  2.          0.        ]
purely logical subset	[18.          0.64937864  2.         -1.        ]
